"customer_id","first_name","last_name","gender","city","region","occupation","account_type","income_band","account_status","transaction_count","total_transaction_value","platform_revenue","average_transaction_value","last_transaction_date","customer_value_segment","activity_segment"
"CUST000436","Talha","Malik","Female","Rawalpindi","North","Salaried","Premium Account","Low","Active","63","1102944.82","6426.06","17507.06","2025-12-04","VIP","Active"
"CUST002123","Usman","Butt","Male","Abbottabad","North","Salaried","Savings Account","Lower-Middle","Active","59","1100219.26","6871.64","18647.78","2025-12-09","VIP","Active"
"CUST010535","Omar","Ahmed","Female","Islamabad","North","Salaried","Digital Wallet","High","Active","66","1099407.65","7370.58","16657.69","2025-12-30","VIP","Active"
"CUST006242","Noor","Hussain","Female","Rawalpindi","North","Salaried","Premium Account","Upper-Middle","Active","66","1095412.89","6904.05","16597.17","2025-12-22","VIP","Active"
"CUST007848","Sana","Farooq","Male","Peshawar","North","Self-Employed","Savings Account","Middle","Active","76","1092730.57","7857.50","14378.03","2025-12-23","VIP","Active"
"CUST008343","Ali","Shah","Female","Sukkur","South","Self-Employed","Digital Wallet","Middle","Closed","80","1088447.33","7641.13","13605.59","2025-12-29","VIP","Active"
"CUST011970","Zainab","Siddiqui","Male","Sialkot","Central","Salaried","Digital Wallet","High","Active","63","1086718.03","6576.04","17249.49","2025-12-21","VIP","Active"
"CUST009733","Omar","Butt","Female","Quetta","West","Business Owner","Digital Wallet","Lower-Middle","Active","92","1083946.42","7974.11","11782.03","2025-12-24","VIP","Active"
"CUST002934","Zainab","Malik","Male","Karachi","South","Self-Employed","Digital Wallet","Upper-Middle","Active","62","1083622.21","6381.25","17477.78","2025-12-29","VIP","Active"
"CUST002660","Hamza","Shah","Male","Peshawar","North","Retired","Digital Wallet","Lower-Middle","Active","64","1081227.35","6800.89","16894.18","2025-12-23","VIP","Active"
"CUST007035","Usman","Javed","Female","Islamabad","North","Self-Employed","Savings Account","Low","Active","61","1076459.24","7921.47","17646.87","2025-12-06","VIP","Active"
"CUST009954","Zainab","Iqbal","Male","Lahore","Central","Freelancer","Current Account","Lower-Middle","Active","79","1075888.77","7735.89","13618.85","2025-12-02","VIP","Active"
"CUST003668","Hamza","Sheikh","Male","Abbottabad","North","Self-Employed","Savings Account","Middle","Active","75","1074694.14","6738.03","14329.26","2025-12-29","VIP","Active"
"CUST003847","Maryam","Qureshi","Male","Sukkur","South","Salaried","Current Account","Middle","Active","69","1073940.64","6452.25","15564.36","2025-12-31","VIP","Active"
"CUST011824","Hamza","Siddiqui","Female","Sialkot","Central","Business Owner","Savings Account","Lower-Middle","Closed","71","1072932.96","7127.91","15111.73","2025-12-10","VIP","Active"
"CUST010381","Iqra","Khan","Male","Hyderabad","South","Salaried","Current Account","Low","Active","46","1072280.00","7080.34","23310.43","2025-12-24","VIP","Moderately Active"
"CUST003759","Ali","Qureshi","Female","Quetta","West","Self-Employed","Savings Account","Lower-Middle","Closed","63","1071224.24","6877.00","17003.56","2025-12-19","VIP","Active"
"CUST006246","Iqra","Raza","Male","Islamabad","North","Salaried","Current Account","Lower-Middle","Active","72","1068143.77","7710.96","14835.33","2025-12-26","VIP","Active"
"CUST002855","Iqra","Raza","Male","Karachi","South","Freelancer","Digital Wallet","Middle","Active","69","1064924.49","6985.91","15433.69","2025-12-09","VIP","Active"
"CUST004673","Hamza","Mirza","Male","Rawalpindi","North","Business Owner","Digital Wallet","Low","Active","80","1056817.04","7012.85","13210.21","2025-12-27","VIP","Active"
"CUST008305","Ahmed","Shah","Male","Sukkur","South","Salaried","Current Account","Upper-Middle","Closed","71","1051033.99","7076.21","14803.30","2025-12-25","VIP","Active"
"CUST010734","Ali","Iqbal","Male","Dera Ismail Khan","West","Self-Employed","Savings Account","Lower-Middle","Dormant","80","1049256.98","7420.83","13115.71","2025-12-28","VIP","Active"
"CUST008234","Ali","Javed","Male","Lahore","Central","Salaried","Digital Wallet","Lower-Middle","Active","61","1041199.07","6925.87","17068.84","2025-12-16","VIP","Active"
"CUST009525","Bilal","Qureshi","Male","Islamabad","North","Salaried","Digital Wallet","Upper-Middle","Active","70","1036112.74","7211.94","14801.61","2025-12-17","VIP","Active"
"CUST005489","Zainab","Iqbal","Male","Sialkot","Central","Freelancer","Current Account","Lower-Middle","Active","69","1033976.27","6157.79","14985.16","2025-12-18","VIP","Active"
"CUST004562","Hassan","Qureshi","Male","Rawalpindi","North","Salaried","Current Account","High","Active","48","1025160.43","5790.82","21357.51","2025-11-25","VIP","Moderately Active"
"CUST005471","Iqra","Raza","Male","Gujranwala","Central","Retired","Digital Wallet","Lower-Middle","Active","68","1024221.00","6276.76","15062.07","2025-12-23","VIP","Active"
"CUST001424","Zainab","Shah","Female","Lahore","Central","Salaried","Premium Account","Low","Active","63","1020286.87","5798.45","16195.03","2025-12-22","VIP","Active"
"CUST000876","Zainab","Raza","Male","Karachi","South","Student","Digital Wallet","Middle","Active","60","1017943.40","6397.26","16965.72","2025-12-06","VIP","Active"
"CUST008608","Hira","Shah","Female","Hyderabad","South","Freelancer","Digital Wallet","Lower-Middle","Active","51","1016201.52","5579.02","19925.52","2025-12-29","VIP","Active"
"CUST008915","Sara","Khan","Male","Sialkot","Central","Self-Employed","Savings Account","Lower-Middle","Active","67","1016188.58","5771.64","15166.99","2025-12-03","VIP","Active"
"CUST011376","Ali","Sheikh","Female","Islamabad","North","Retired","Savings Account","High","Active","65","1013230.52","5683.07","15588.16","2025-12-17","VIP","Active"
"CUST004326","Ayesha","Sheikh","Male","Faisalabad","Central","Business Owner","Savings Account","High","Dormant","43","1010112.62","5661.27","23490.99","2025-12-26","VIP","Moderately Active"
"CUST008262","Iqra","Hussain","Female","Islamabad","North","Student","Digital Wallet","Low","Closed","71","1004442.59","6606.71","14147.08","2025-12-24","VIP","Active"
"CUST002156","Fatima","Ahmed","Male","Sukkur","South","Business Owner","Digital Wallet","Lower-Middle","Active","43","1002624.48","5182.22","23316.85","2025-12-28","VIP","Moderately Active"
"CUST001635","Maham","Farooq","Male","Dera Ismail Khan","West","Self-Employed","Digital Wallet","Lower-Middle","Active","62","999761.12","5528.57","16125.18","2025-12-17","VIP","Active"
"CUST002071","Noor","Qureshi","Male","Sukkur","South","Student","Premium Account","Low","Dormant","56","998270.93","6418.57","17826.27","2025-12-13","VIP","Active"
"CUST003362","Saad","Qureshi","Female","Lahore","Central","Salaried","Digital Wallet","Low","Active","70","989960.59","7118.45","14142.29","2025-12-18","VIP","Active"
"CUST000633","Iqra","Aslam","Male","Islamabad","North","Student","Digital Wallet","Lower-Middle","Active","61","989332.86","6645.65","16218.57","2025-12-28","VIP","Active"
"CUST007252","Hamza","Malik","Male","Sialkot","Central","Student","Digital Wallet","Lower-Middle","Active","60","988244.69","7085.29","16470.74","2025-12-01","VIP","Active"
"CUST002917","Usman","Javed","Female","Abbottabad","North","Salaried","Savings Account","Low","Dormant","68","988244.00","6636.45","14533.00","2025-12-23","VIP","Active"
"CUST005068","Danish","Khan","Male","Gujranwala","Central","Self-Employed","Digital Wallet","Upper-Middle","Active","42","985417.88","6230.00","23462.33","2025-12-21","VIP","Moderately Active"
"CUST004539","Sara","Iqbal","Female","Islamabad","North","Business Owner","Digital Wallet","Upper-Middle","Active","66","983122.17","6206.97","14895.79","2025-12-13","VIP","Active"
"CUST003510","Omar","Hussain","Male","Rawalpindi","North","Self-Employed","Digital Wallet","Upper-Middle","Active","75","981100.70","7082.50","13081.34","2025-12-21","VIP","Active"
"CUST002392","Ayesha","Iqbal","Male","Hyderabad","South","Salaried","Digital Wallet","Lower-Middle","Active","41","980844.36","6483.60","23923.03","2025-12-30","VIP","Moderately Active"
"CUST005715","Zainab","Aslam","Male","Islamabad","North","Business Owner","Savings Account","Low","Active","53","976664.42","5143.87","18427.63","2025-12-24","VIP","Active"
"CUST007582","Hira","Qureshi","Male","Sukkur","South","Self-Employed","Digital Wallet","Upper-Middle","Active","69","973512.26","6344.26","14108.87","2025-12-24","VIP","Active"
"CUST009360","Saad","Siddiqui","Female","Rawalpindi","North","Business Owner","Savings Account","Middle","Active","69","973239.16","6288.27","14104.92","2025-12-21","VIP","Active"
"CUST000559","Maham","Iqbal","Male","Faisalabad","Central","Student","Current Account","Upper-Middle","Active","53","972553.46","5880.16","18350.07","2025-12-31","VIP","Active"
"CUST006506","Ayesha","Hussain","Female","Abbottabad","North","Salaried","Current Account","Middle","Active","69","971412.69","6561.85","14078.44","2025-12-18","VIP","Active"
"CUST011695","Zainab","Sheikh","Female","Peshawar","North","Salaried","Digital Wallet","Low","Dormant","68","969452.22","7063.92","14256.65","2025-12-26","VIP","Active"
"CUST007427","Iqra","Butt","Male","Gwadar","West","Self-Employed","Digital Wallet","Middle","Active","72","967373.95","6908.37","13435.75","2025-12-25","VIP","Active"
"CUST007474","Ahmed","Mirza","Male","Gujranwala","Central","Freelancer","Current Account","Upper-Middle","Active","72","966995.44","6611.24","13430.49","2025-12-31","VIP","Active"
"CUST000397","Maryam","Siddiqui","Female","Hyderabad","South","Salaried","Current Account","Middle","Dormant","68","964224.88","5712.63","14179.78","2025-12-29","VIP","Active"
"CUST001273","Maryam","Sheikh","Male","Sialkot","Central","Business Owner","Digital Wallet","Lower-Middle","Active","72","963787.57","7300.79","13385.94","2025-12-24","VIP","Active"
"CUST009235","Talha","Javed","Male","Peshawar","North","Freelancer","Digital Wallet","Lower-Middle","Active","59","963585.72","5909.70","16331.96","2025-12-25","VIP","Active"
"CUST011935","Ayesha","Iqbal","Female","Karachi","South","Business Owner","Premium Account","Middle","Active","61","958117.65","6274.13","15706.85","2025-12-13","VIP","Active"
"CUST004540","Zainab","Mirza","Male","Sialkot","Central","Self-Employed","Savings Account","Middle","Active","42","956169.97","5513.27","22765.95","2025-12-25","VIP","Moderately Active"
"CUST006396","Zainab","Aslam","Male","Karachi","South","Freelancer","Digital Wallet","Low","Active","71","953083.81","5807.70","13423.72","2025-12-22","VIP","Active"
"CUST004587","Sara","Qureshi","Female","Gujranwala","Central","Self-Employed","Current Account","Lower-Middle","Active","41","950866.37","5037.10","23191.86","2025-12-20","VIP","Moderately Active"
"CUST004490","Usman","Javed","Male","Gujranwala","Central","Self-Employed","Digital Wallet","Middle","Active","60","950510.78","5721.15","15841.85","2025-12-24","VIP","Active"
"CUST003954","Noor","Ahmed","Female","Karachi","South","Freelancer","Savings Account","Middle","Active","72","949885.02","6017.65","13192.85","2025-11-06","VIP","Active"
"CUST011712","Maryam","Malik","Female","Rawalpindi","North","Freelancer","Premium Account","Upper-Middle","Active","62","949669.05","6213.70","15317.24","2025-12-23","VIP","Active"
"CUST004787","Fatima","Iqbal","Female","Peshawar","North","Salaried","Current Account","Middle","Dormant","52","946738.22","5560.65","18206.50","2025-12-05","VIP","Active"
"CUST002206","Bilal","Sheikh","Male","Gujranwala","Central","Salaried","Savings Account","Middle","Active","46","946157.56","5948.73","20568.64","2025-12-08","VIP","Moderately Active"
"CUST008957","Hira","Ahmed","Female","Karachi","South","Freelancer","Digital Wallet","Middle","Active","76","945080.57","6395.64","12435.27","2025-12-29","VIP","Active"
"CUST000160","Noor","Aslam","Male","Hyderabad","South","Salaried","Digital Wallet","Low","Active","70","944525.41","6009.13","13493.22","2025-12-29","VIP","Active"
"CUST001516","Omar","Shah","Female","Rawalpindi","North","Student","Savings Account","Lower-Middle","Active","70","938416.24","6450.02","13405.95","2025-12-23","VIP","Active"
"CUST000598","Sana","Ahmed","Female","Lahore","Central","Retired","Savings Account","Middle","Active","69","935922.90","6480.53","13564.10","2025-12-31","VIP","Active"
"CUST010021","Zainab","Butt","Male","Rawalpindi","North","Salaried","Current Account","Lower-Middle","Active","66","935622.71","6398.24","14176.10","2025-12-31","VIP","Active"
"CUST005853","Usman","Siddiqui","Female","Rawalpindi","North","Self-Employed","Current Account","High","Active","50","932745.04","4932.29","18654.90","2025-12-12","VIP","Active"
"CUST004819","Ali","Mirza","Female","Lahore","Central","Student","Savings Account","Lower-Middle","Active","62","932582.27","6061.84","15041.65","2025-12-16","VIP","Active"
"CUST010063","Hamza","Aslam","Female","Hyderabad","South","Student","Digital Wallet","Upper-Middle","Active","49","928446.00","5379.50","18947.88","2025-12-08","VIP","Moderately Active"
"CUST004274","Zainab","Mirza","Female","Hyderabad","South","Freelancer","Premium Account","Upper-Middle","Active","55","927552.61","6070.22","16864.59","2025-12-20","VIP","Active"
"CUST003218","Omar","Butt","Female","Rawalpindi","North","Freelancer","Current Account","High","Closed","49","927040.90","5447.54","18919.20","2025-12-25","VIP","Moderately Active"
"CUST004909","Maryam","Raza","Male","Hyderabad","South","Business Owner","Digital Wallet","Upper-Middle","Active","65","925713.71","6146.86","14241.75","2025-12-30","VIP","Active"
"CUST008630","Omar","Raza","Male","Karachi","South","Salaried","Digital Wallet","Lower-Middle","Active","62","922994.64","5669.51","14887.01","2025-12-30","VIP","Active"
"CUST009023","Noor","Mirza","Male","Gwadar","West","Student","Digital Wallet","Lower-Middle","Active","57","920689.14","5708.75","16152.44","2025-12-24","VIP","Active"
"CUST006587","Omar","Farooq","Female","Islamabad","North","Business Owner","Digital Wallet","Low","Active","68","920282.81","5800.35","13533.57","2025-12-15","VIP","Active"
"CUST005808","Maryam","Malik","Male","Hyderabad","South","Salaried","Premium Account","Low","Active","69","917586.69","6126.32","13298.36","2025-12-25","VIP","Active"
"CUST009921","Danish","Farooq","Female","Rawalpindi","North","Student","Current Account","Lower-Middle","Active","28","917150.68","4397.75","32755.38","2025-10-13","VIP","Moderately Active"
"CUST000588","Hira","Iqbal","Male","Sialkot","Central","Business Owner","Digital Wallet","Lower-Middle","Active","44","916207.99","5478.42","20822.91","2025-12-29","VIP","Moderately Active"
"CUST007385","Iqra","Mirza","Male","Peshawar","North","Business Owner","Current Account","Low","Active","57","914706.02","5663.13","16047.47","2025-12-21","VIP","Active"
"CUST001982","Usman","Khan","Male","Gujranwala","Central","Retired","Savings Account","High","Active","47","913942.95","4684.29","19445.59","2025-11-09","VIP","Moderately Active"
"CUST003567","Omar","Hussain","Male","Hyderabad","South","Self-Employed","Savings Account","Middle","Active","41","911880.51","5947.22","22240.99","2025-12-31","VIP","Moderately Active"
"CUST005812","Talha","Qureshi","Male","Peshawar","North","Self-Employed","Current Account","Upper-Middle","Active","68","911758.96","6453.75","13408.22","2025-12-10","VIP","Active"
