"customer_id","first_name","last_name","region","account_type","account_status","transaction_count","total_transaction_value","platform_revenue","average_transaction_value","last_transaction_date","activity_risk_status","customer_value_segment"
"CUST006396","Zainab","Aslam","South","Digital Wallet","Active","71","953083.81","5807.70","13423.72","2025-12-22","Active","VIP"
"CUST004587","Sara","Qureshi","Central","Current Account","Active","41","950866.37","5037.10","23191.86","2025-12-20","Active","VIP"
"CUST004490","Usman","Javed","Central","Digital Wallet","Active","60","950510.78","5721.15","15841.85","2025-12-24","Active","VIP"
"CUST003954","Noor","Ahmed","South","Savings Account","Active","72","949885.02","6017.65","13192.85","2025-11-06","Monitor","VIP"
"CUST011712","Maryam","Malik","North","Premium Account","Active","62","949669.05","6213.70","15317.24","2025-12-23","Active","VIP"
"CUST004787","Fatima","Iqbal","North","Current Account","Dormant","52","946738.22","5560.65","18206.50","2025-12-05","Active","VIP"
"CUST002206","Bilal","Sheikh","Central","Savings Account","Active","46","946157.56","5948.73","20568.64","2025-12-08","Active","VIP"
"CUST008957","Hira","Ahmed","South","Digital Wallet","Active","76","945080.57","6395.64","12435.27","2025-12-29","Active","VIP"
"CUST000160","Noor","Aslam","South","Digital Wallet","Active","70","944525.41","6009.13","13493.22","2025-12-29","Active","VIP"
"CUST001516","Omar","Shah","North","Savings Account","Active","70","938416.24","6450.02","13405.95","2025-12-23","Active","VIP"
"CUST000598","Sana","Ahmed","Central","Savings Account","Active","69","935922.90","6480.53","13564.10","2025-12-31","Active","VIP"
"CUST010021","Zainab","Butt","North","Current Account","Active","66","935622.71","6398.24","14176.10","2025-12-31","Active","VIP"
"CUST005853","Usman","Siddiqui","North","Current Account","Active","50","932745.04","4932.29","18654.90","2025-12-12","Active","VIP"
"CUST004819","Ali","Mirza","Central","Savings Account","Active","62","932582.27","6061.84","15041.65","2025-12-16","Active","VIP"
"CUST010063","Hamza","Aslam","South","Digital Wallet","Active","49","928446.00","5379.50","18947.88","2025-12-08","Active","VIP"
"CUST004274","Zainab","Mirza","South","Premium Account","Active","55","927552.61","6070.22","16864.59","2025-12-20","Active","VIP"
"CUST003218","Omar","Butt","North","Current Account","Closed","49","927040.90","5447.54","18919.20","2025-12-25","Active","VIP"
"CUST004909","Maryam","Raza","South","Digital Wallet","Active","65","925713.71","6146.86","14241.75","2025-12-30","Active","VIP"
"CUST008630","Omar","Raza","South","Digital Wallet","Active","62","922994.64","5669.51","14887.01","2025-12-30","Active","VIP"
"CUST009023","Noor","Mirza","West","Digital Wallet","Active","57","920689.14","5708.75","16152.44","2025-12-24","Active","VIP"
"CUST006587","Omar","Farooq","North","Digital Wallet","Active","68","920282.81","5800.35","13533.57","2025-12-15","Active","VIP"
"CUST005808","Maryam","Malik","South","Premium Account","Active","69","917586.69","6126.32","13298.36","2025-12-25","Active","VIP"
"CUST009921","Danish","Farooq","North","Current Account","Active","28","917150.68","4397.75","32755.38","2025-10-13","Monitor","VIP"
"CUST000588","Hira","Iqbal","Central","Digital Wallet","Active","44","916207.99","5478.42","20822.91","2025-12-29","Active","VIP"
"CUST007385","Iqra","Mirza","North","Current Account","Active","57","914706.02","5663.13","16047.47","2025-12-21","Active","VIP"
"CUST001982","Usman","Khan","Central","Savings Account","Active","47","913942.95","4684.29","19445.59","2025-11-09","Monitor","VIP"
"CUST003567","Omar","Hussain","South","Savings Account","Active","41","911880.51","5947.22","22240.99","2025-12-31","Active","VIP"
"CUST005812","Talha","Qureshi","North","Current Account","Active","68","911758.96","6453.75","13408.22","2025-12-10","Active","VIP"
"CUST004086","Talha","Shah","West","Savings Account","Active","48","908402.31","5118.24","18925.05","2025-12-26","Active","VIP"
"CUST008895","Saad","Farooq","Central","Digital Wallet","Dormant","69","907564.75","6125.68","13153.11","2025-12-06","Active","VIP"
"CUST009096","Maryam","Shah","Central","Savings Account","Active","62","907553.16","5978.52","14637.95","2025-12-30","Active","VIP"
"CUST000842","Maryam","Sheikh","South","Digital Wallet","Closed","58","906243.44","5651.31","15624.89","2025-12-30","Active","VIP"
"CUST006405","Bilal","Siddiqui","North","Current Account","Active","53","905330.95","5319.47","17081.72","2025-12-31","Active","VIP"
"CUST007888","Iqra","Malik","North","Digital Wallet","Active","62","904818.05","5597.28","14593.84","2025-12-09","Active","VIP"
"CUST001951","Sara","Shah","West","Savings Account","Active","71","904306.83","6095.84","12736.72","2025-12-31","Active","VIP"
"CUST001609","Hassan","Raza","Central","Savings Account","Active","58","901973.63","6257.82","15551.27","2025-12-27","Active","VIP"
"CUST008497","Hamza","Aslam","North","Digital Wallet","Active","61","901587.19","5542.75","14780.12","2025-12-23","Active","VIP"
"CUST001111","Zainab","Butt","North","Savings Account","Closed","50","900639.89","5250.45","18012.80","2025-11-02","Monitor","VIP"
"CUST004152","Ali","Farooq","Central","Digital Wallet","Active","44","899696.66","5565.61","20447.65","2025-12-12","Active","VIP"
"CUST005444","Omar","Khan","South","Current Account","Active","52","899056.72","6811.59","17289.55","2025-12-28","Active","VIP"
"CUST009134","Ayesha","Farooq","Central","Savings Account","Active","50","897883.88","5349.28","17957.68","2025-12-26","Active","VIP"
"CUST000708","Maham","Khan","South","Digital Wallet","Active","80","896656.04","6508.46","11208.20","2025-11-29","Monitor","VIP"
"CUST010135","Fatima","Butt","Central","Digital Wallet","Active","62","896176.67","5943.52","14454.46","2025-12-24","Active","VIP"
"CUST007066","Talha","Shah","South","Savings Account","Active","54","894761.61","5015.11","16569.66","2025-12-27","Active","VIP"
"CUST002586","Usman","Farooq","Central","Current Account","Active","60","893753.30","5133.17","14895.89","2025-12-28","Active","VIP"
"CUST009478","Zainab","Hussain","South","Savings Account","Active","59","893739.78","5520.66","15148.13","2025-12-31","Active","VIP"
"CUST010221","Sara","Qureshi","South","Digital Wallet","Active","32","891380.12","5050.44","27855.63","2025-11-05","Monitor","VIP"
"CUST010504","Hira","Mirza","Central","Premium Account","Dormant","51","886691.28","5051.54","17386.10","2025-12-12","Active","VIP"
"CUST000292","Sana","Farooq","North","Savings Account","Active","58","884203.78","5675.68","15244.89","2025-12-29","Active","VIP"
"CUST005203","Noor","Javed","North","Savings Account","Active","53","884131.30","5450.23","16681.72","2025-12-30","Active","VIP"
"CUST009765","Fatima","Iqbal","Central","Current Account","Active","67","883599.09","5701.34","13188.05","2025-12-22","Active","VIP"
"CUST002837","Usman","Butt","Central","Current Account","Active","66","882466.85","5962.59","13370.71","2025-12-19","Active","VIP"
"CUST006699","Noor","Siddiqui","South","Savings Account","Dormant","69","880530.63","5362.44","12761.31","2025-12-27","Active","VIP"
"CUST010205","Omar","Shah","South","Digital Wallet","Active","44","880252.06","6305.59","20005.73","2025-12-22","Active","VIP"
"CUST009476","Maryam","Raza","West","Savings Account","Active","63","875380.07","6329.32","13894.92","2025-12-02","Monitor","VIP"
"CUST008534","Usman","Mirza","West","Savings Account","Active","51","875223.38","5060.27","17161.24","2025-11-20","Monitor","VIP"
"CUST003725","Sara","Iqbal","South","Savings Account","Active","43","875059.05","4488.31","20350.21","2025-12-23","Active","VIP"
"CUST005497","Maham","Mirza","West","Digital Wallet","Active","66","874305.83","5322.96","13247.06","2025-12-27","Active","VIP"
"CUST000539","Sara","Qureshi","North","Savings Account","Active","66","872187.59","6164.48","13214.96","2025-12-13","Active","VIP"
"CUST005922","Hamza","Farooq","North","Digital Wallet","Active","46","869216.89","5356.84","18896.02","2025-12-22","Active","VIP"
"CUST011728","Hira","Mirza","South","Digital Wallet","Closed","43","868722.80","5693.84","20202.86","2025-12-26","Active","VIP"
"CUST000504","Zainab","Mirza","Central","Digital Wallet","Active","60","868019.26","5885.37","14466.99","2025-12-30","Active","VIP"
"CUST005134","Saad","Raza","Central","Current Account","Active","53","867343.83","5356.97","16364.98","2025-12-31","Active","VIP"
"CUST002764","Saad","Hussain","North","Digital Wallet","Active","80","866579.77","6170.91","10832.25","2025-12-18","Active","VIP"
"CUST010288","Talha","Iqbal","South","Savings Account","Active","59","865906.12","5462.09","14676.37","2025-12-31","Active","VIP"
"CUST004282","Omar","Iqbal","Central","Savings Account","Active","62","865356.50","6152.83","13957.36","2025-12-26","Active","VIP"
"CUST009046","Hira","Javed","North","Savings Account","Active","54","860020.74","5093.34","15926.31","2025-12-09","Active","VIP"
"CUST005718","Hassan","Aslam","West","Savings Account","Closed","68","858963.13","5660.28","12631.81","2025-12-07","Active","VIP"
"CUST001296","Maryam","Aslam","Central","Savings Account","Active","49","857336.42","5693.97","17496.66","2025-12-25","Active","VIP"
"CUST011416","Saad","Raza","South","Digital Wallet","Dormant","61","856350.20","5839.28","14038.53","2025-12-31","Active","VIP"
"CUST000402","Ali","Qureshi","West","Digital Wallet","Active","60","853485.33","6075.26","14224.76","2025-12-30","Active","VIP"
"CUST008464","Usman","Farooq","South","Digital Wallet","Dormant","52","853370.67","5820.27","16410.97","2025-12-12","Active","VIP"
"CUST002002","Ali","Khan","Central","Digital Wallet","Active","38","850859.27","4955.33","22391.03","2025-12-22","Active","VIP"
"CUST000188","Sana","Butt","North","Premium Account","Active","66","848792.93","5349.56","12860.50","2025-12-25","Active","VIP"
"CUST009028","Bilal","Farooq","South","Digital Wallet","Active","61","848362.71","5671.66","13907.59","2025-12-16","Active","VIP"
"CUST007092","Iqra","Raza","Central","Savings Account","Closed","59","846536.16","6047.37","14348.07","2025-12-10","Active","VIP"
"CUST000427","Fatima","Mirza","North","Premium Account","Active","66","845806.04","6045.15","12815.24","2025-12-22","Active","VIP"
"CUST008476","Usman","Iqbal","North","Savings Account","Active","53","842994.71","5644.62","15905.56","2025-12-25","Active","VIP"
"CUST005231","Bilal","Hussain","South","Savings Account","Active","47","842355.08","4815.78","17922.45","2025-12-28","Active","VIP"
"CUST003961","Hira","Javed","North","Digital Wallet","Active","49","840403.26","5151.71","17151.09","2025-12-23","Active","VIP"
"CUST001482","Fatima","Farooq","North","Savings Account","Active","73","840144.69","5756.45","11508.83","2025-12-26","Active","VIP"
"CUST005593","Usman","Raza","Central","Digital Wallet","Active","40","838550.65","4792.99","20963.77","2025-12-29","Active","VIP"
"CUST009121","Hassan","Qureshi","Central","Savings Account","Active","59","838397.97","5209.01","14210.14","2025-12-26","Active","VIP"
"CUST003074","Talha","Qureshi","South","Digital Wallet","Active","62","838395.82","5634.30","13522.51","2025-11-24","Monitor","VIP"
"CUST001301","Maham","Sheikh","North","Current Account","Active","60","835744.74","5403.23","13929.08","2025-12-25","Active","VIP"
"CUST010389","Saad","Butt","North","Savings Account","Active","64","835220.85","5828.91","13050.33","2025-12-20","Active","VIP"
"CUST011559","Hamza","Raza","South","Digital Wallet","Active","60","834613.59","5498.00","13910.23","2025-12-16","Active","VIP"
"CUST005270","Zainab","Malik","Central","Current Account","Active","62","834224.17","5786.56","13455.23","2025-12-24","Active","VIP"
"CUST010572","Zainab","Malik","Central","Savings Account","Dormant","64","833108.54","5088.81","13017.32","2025-12-03","Active","VIP"
"CUST004861","Maham","Iqbal","Central","Digital Wallet","Dormant","51","829850.65","5505.03","16271.58","2025-12-22","Active","VIP"
"CUST004823","Sara","Mirza","South","Premium Account","Active","46","829508.47","5590.32","18032.79","2025-12-13","Active","VIP"
"CUST005400","Fatima","Sheikh","North","Savings Account","Active","61","825709.45","5052.44","13536.22","2025-12-22","Active","VIP"
"CUST008527","Bilal","Siddiqui","South","Digital Wallet","Active","40","824443.22","5049.37","20611.08","2025-12-28","Active","VIP"
"CUST006899","Hamza","Qureshi","Central","Premium Account","Active","67","821757.95","5095.64","12265.04","2025-12-29","Active","VIP"
"CUST011620","Danish","Ahmed","North","Savings Account","Active","45","820016.95","4631.40","18222.60","2025-12-17","Active","VIP"
"CUST003865","Bilal","Mirza","West","Digital Wallet","Active","45","817995.60","5244.17","18177.68","2025-12-24","Active","VIP"
"CUST007286","Hira","Khan","West","Digital Wallet","Active","57","817394.18","4669.91","14340.25","2025-12-23","Active","VIP"
"CUST004314","Danish","Malik","South","Digital Wallet","Active","60","816948.67","4989.27","13615.81","2025-12-02","Monitor","VIP"
"CUST002012","Hassan","Iqbal","North","Savings Account","Active","68","816821.96","6365.44","12012.09","2025-12-26","Active","VIP"
"CUST003162","Bilal","Shah","West","Premium Account","Active","57","815204.69","5871.08","14301.84","2025-12-13","Active","VIP"
"CUST010739","Ayesha","Malik","South","Current Account","Active","31","813163.38","4869.46","26231.08","2025-11-02","Monitor","VIP"
"CUST009611","Hassan","Aslam","West","Current Account","Active","66","813116.09","5583.78","12319.94","2025-12-22","Active","VIP"
"CUST007461","Maryam","Qureshi","Central","Digital Wallet","Active","63","811965.18","5131.83","12888.34","2025-12-26","Active","VIP"
"CUST006500","Bilal","Farooq","Central","Digital Wallet","Closed","61","811713.33","7279.64","13306.78","2025-12-22","Active","VIP"
"CUST003429","Ahmed","Malik","West","Digital Wallet","Dormant","46","808958.12","5641.64","17586.05","2025-12-28","Active","VIP"
"CUST003313","Hamza","Mirza","Central","Digital Wallet","Active","45","808687.14","5956.81","17970.83","2025-12-25","Active","VIP"
"CUST001500","Maham","Butt","South","Current Account","Active","42","807132.76","5358.80","19217.45","2025-12-07","Active","VIP"
"CUST000768","Ayesha","Ahmed","North","Digital Wallet","Active","53","806329.67","4699.09","15213.77","2025-12-08","Active","VIP"
"CUST002468","Ayesha","Iqbal","Central","Current Account","Active","41","802993.07","4951.54","19585.20","2025-12-31","Active","VIP"
"CUST005750","Zainab","Javed","West","Digital Wallet","Dormant","54","802550.95","5386.72","14862.05","2025-12-26","Active","VIP"
"CUST000438","Hira","Sheikh","Central","Savings Account","Active","61","802052.79","5371.08","13148.41","2025-12-25","Active","VIP"
"CUST004723","Bilal","Butt","North","Premium Account","Active","77","800672.74","5938.72","10398.35","2025-12-25","Active","VIP"
"CUST010922","Sana","Iqbal","Central","Savings Account","Active","48","800391.67","4547.20","16674.83","2025-12-26","Active","VIP"
"CUST009802","Hira","Iqbal","Central","Digital Wallet","Dormant","59","800014.61","4859.02","13559.57","2025-12-25","Active","VIP"
"CUST009315","Hira","Ahmed","North","Digital Wallet","Active","61","799586.15","4907.62","13107.97","2025-12-01","Monitor","VIP"
"CUST004332","Sara","Khan","West","Digital Wallet","Active","61","794574.03","5738.85","13025.80","2025-12-21","Active","VIP"
"CUST009818","Danish","Aslam","North","Savings Account","Active","50","794460.46","4923.87","15889.21","2025-11-06","Monitor","VIP"
