customer_id,first_name,last_name,gender,date_of_birth,city,region,occupation,account_type,signup_date,income_band,account_status
CUST000225,Hamza,Ahmed,Male,1996-06-08,Peshawar,North,Student,Current Account,2023-07-13,Low,Active
CUST000226,Zainab,Hussain,Male,1998-02-15,Dera Ismail Khan,West,Self-Employed,Premium Account,2024-07-19,Lower-Middle,Active
CUST000227,Bilal,Iqbal,Male,1976-07-14,Rawalpindi,North,Student,Digital Wallet,2025-09-28,Middle,Active
CUST000228,Hassan,Qureshi,Female,1969-08-20,Lahore,Central,Student,Digital Wallet,2023-04-24,Lower-Middle,Active
CUST000229,Ali,Khan,Female,1971-09-14,Faisalabad,Central,Freelancer,Current Account,2022-05-20,Lower-Middle,Active
CUST000230,Noor,Siddiqui,Male,1968-06-17,Peshawar,North,Retired,Digital Wallet,2022-11-14,High,Active
CUST000231,Hamza,Ahmed,Male,1999-04-19,Abbottabad,North,Salaried,Savings Account,2022-11-30,High,Active
CUST000232,Hassan,Khan,Male,1997-01-23,Gujranwala,Central,Salaried,Digital Wallet,2022-03-19,Middle,Active
CUST000233,Talha,Farooq,Male,1992-12-04,Quetta,West,Salaried,Current Account,2024-01-15,Upper-Middle,Closed
CUST000234,Maryam,Ahmed,Female,1968-03-18,Gujranwala,Central,Self-Employed,Digital Wallet,2023-01-16,Lower-Middle,Active
CUST000235,Bilal,Mirza,Male,2003-05-05,Quetta,West,Salaried,Current Account,2022-05-13,Upper-Middle,Active
CUST000236,Maryam,Qureshi,Male,1993-02-01,Sukkur,South,Self-Employed,Current Account,2022-07-07,Upper-Middle,Active
CUST000237,Fatima,Shah,Male,1998-03-20,Sialkot,Central,Freelancer,Current Account,2023-01-10,Upper-Middle,Active
CUST000238,Ali,Iqbal,Female,1980-01-11,Karachi,South,Student,Premium Account,2023-05-21,Middle,Active
CUST000239,Bilal,Malik,Male,1973-05-20,Peshawar,North,Business Owner,Savings Account,2025-08-27,Upper-Middle,Active
CUST000240,Noor,Siddiqui,Male,1998-12-26,Rawalpindi,North,Salaried,Current Account,2024-08-19,Low,Active
CUST000241,Maryam,Aslam,Male,1967-03-04,Hyderabad,South,Salaried,Savings Account,2024-09-05,Lower-Middle,Active
CUST000242,Ayesha,Iqbal,Female,1972-12-13,Hyderabad,South,Salaried,Savings Account,2024-08-05,Upper-Middle,Active
CUST000243,Talha,Hussain,Male,1971-08-03,Peshawar,North,Salaried,Premium Account,2025-01-04,Middle,Active
CUST000244,Hira,Malik,Male,1968-11-23,Sialkot,Central,Student,Digital Wallet,2023-03-12,Lower-Middle,Active
CUST000245,Ali,Farooq,Female,1987-08-27,Gujranwala,Central,Freelancer,Savings Account,2022-05-17,Upper-Middle,Closed
CUST000246,Talha,Mirza,Female,1974-12-24,Karachi,South,Freelancer,Digital Wallet,2023-11-28,Middle,Active
CUST000247,Ali,Khan,Male,2004-07-27,Sialkot,Central,Freelancer,Digital Wallet,2022-01-02,Middle,Active
CUST000248,Danish,Aslam,Male,2003-10-09,Faisalabad,Central,Salaried,Savings Account,2022-10-24,Lower-Middle,Active
CUST000249,Ahmed,Khan,Male,1971-01-08,Gujranwala,Central,Self-Employed,Current Account,2024-10-27,Low,Active
CUST000250,Omar,Farooq,Female,1998-12-24,Faisalabad,Central,Salaried,Savings Account,2023-11-20,Upper-Middle,Active
CUST000251,Ahmed,Javed,Male,1966-01-18,Lahore,Central,Salaried,Current Account,2024-08-03,Lower-Middle,Dormant
CUST000252,Maryam,Shah,Female,1976-03-11,Sukkur,South,Salaried,Digital Wallet,2023-11-30,Middle,Active
CUST000253,Saad,Hussain,Male,1992-09-06,Faisalabad,Central,Business Owner,Savings Account,2024-01-13,Lower-Middle,Active
CUST000254,Hira,Raza,Male,1973-04-01,Rawalpindi,North,Self-Employed,Current Account,2023-02-17,Lower-Middle,Active
CUST000255,Usman,Ahmed,Female,1968-01-02,Islamabad,North,Freelancer,Digital Wallet,2022-10-27,Middle,Active
CUST000256,Sana,Raza,Female,1971-11-19,Hyderabad,South,Salaried,Current Account,2022-12-22,Upper-Middle,Active
CUST000257,Fatima,Aslam,Female,1992-07-08,Sukkur,South,Student,Current Account,2024-12-28,Lower-Middle,Active
CUST000258,Saad,Hussain,Male,1974-06-23,Islamabad,North,Business Owner,Digital Wallet,2025-09-03,Low,Active
CUST000259,Ali,Hussain,Male,1975-04-23,Peshawar,North,Student,Savings Account,2022-04-23,Middle,Active
CUST000260,Fatima,Qureshi,Male,1973-09-13,Faisalabad,Central,Self-Employed,Savings Account,2024-01-06,Middle,Closed
CUST000261,Maryam,Malik,Male,2001-04-09,Islamabad,North,Salaried,Digital Wallet,2023-10-06,Middle,Active
CUST000262,Hassan,Hussain,Male,2001-07-05,Hyderabad,South,Self-Employed,Current Account,2024-02-09,Middle,Active
CUST000263,Hira,Butt,Male,1998-02-07,Islamabad,North,Salaried,Digital Wallet,2022-11-15,Lower-Middle,Active
CUST000264,Danish,Hussain,Female,1965-04-17,Islamabad,North,Salaried,Savings Account,2022-01-11,Low,Active
CUST000265,Iqra,Ahmed,Female,1975-01-21,Gwadar,West,Salaried,Current Account,2022-10-06,Lower-Middle,Active
CUST000266,Danish,Shah,Female,2001-04-20,Rawalpindi,North,Business Owner,Digital Wallet,2022-09-06,Lower-Middle,Active
CUST000267,Iqra,Shah,Female,1987-05-26,Islamabad,North,Freelancer,Savings Account,2022-03-13,Low,Active
CUST000268,Bilal,Sheikh,Male,1966-09-18,Abbottabad,North,Salaried,Digital Wallet,2023-05-04,High,Active
CUST000269,Usman,Aslam,Female,1975-10-14,Islamabad,North,Self-Employed,Premium Account,2024-07-25,Lower-Middle,Active
CUST000270,Maham,Sheikh,Male,1998-07-10,Abbottabad,North,Salaried,Digital Wallet,2025-08-15,Middle,Active
CUST000271,Maryam,Siddiqui,Male,2001-12-10,Islamabad,North,Salaried,Digital Wallet,2024-06-18,Middle,Active
CUST000272,Omar,Butt,Male,1982-05-10,Peshawar,North,Self-Employed,Premium Account,2022-08-28,Middle,Active
CUST000273,Hamza,Farooq,Male,1971-06-24,Peshawar,North,Student,Premium Account,2023-05-11,Middle,Active
CUST000274,Usman,Farooq,Female,1968-08-15,Gujranwala,Central,Salaried,Digital Wallet,2023-02-20,Middle,Active
CUST000275,Hira,Hussain,Male,1974-03-06,Hyderabad,South,Salaried,Current Account,2022-10-18,Lower-Middle,Active
CUST000276,Ali,Malik,Female,1997-06-06,Faisalabad,Central,Freelancer,Premium Account,2025-09-17,Lower-Middle,Active
CUST000277,Sara,Aslam,Female,1998-11-01,Islamabad,North,Business Owner,Digital Wallet,2024-06-16,Lower-Middle,Active
CUST000278,Sana,Mirza,Female,1975-06-23,Faisalabad,Central,Salaried,Savings Account,2023-10-21,Middle,Active
CUST000279,Sana,Iqbal,Male,2005-12-06,Sukkur,South,Salaried,Current Account,2023-08-21,Lower-Middle,Active
CUST000280,Bilal,Shah,Female,2000-09-03,Sukkur,South,Retired,Savings Account,2023-03-12,High,Active
CUST000281,Ahmed,Farooq,Male,2005-03-08,Rawalpindi,North,Retired,Savings Account,2023-07-25,Low,Active
CUST000282,Hira,Mirza,Male,1995-06-14,Rawalpindi,North,Business Owner,Savings Account,2024-05-18,Middle,Active
CUST000283,Maryam,Shah,Male,1988-05-26,Peshawar,North,Salaried,Digital Wallet,2025-06-24,High,Active
CUST000284,Danish,Shah,Male,2005-12-24,Peshawar,North,Student,Premium Account,2023-11-11,High,Active
CUST000285,Hassan,Qureshi,Male,1993-05-05,Faisalabad,Central,Self-Employed,Current Account,2022-09-11,Middle,Active
CUST000286,Ali,Butt,Male,1999-06-15,Faisalabad,Central,Salaried,Digital Wallet,2025-08-03,Lower-Middle,Active
CUST000287,Hassan,Aslam,Male,1981-09-23,Islamabad,North,Salaried,Savings Account,2023-03-08,Upper-Middle,Active
CUST000288,Hira,Javed,Female,1974-12-21,Lahore,Central,Salaried,Digital Wallet,2022-04-24,High,Active
CUST000289,Usman,Aslam,Female,1988-07-13,Faisalabad,Central,Salaried,Digital Wallet,2024-01-15,Middle,Active
CUST000290,Talha,Sheikh,Female,1981-11-07,Rawalpindi,North,Business Owner,Savings Account,2024-12-18,Lower-Middle,Active
CUST000291,Saad,Farooq,Male,1979-02-22,Hyderabad,South,Student,Savings Account,2022-12-19,Low,Dormant
CUST000292,Sana,Farooq,Female,1993-11-13,Islamabad,North,Retired,Savings Account,2023-01-18,Middle,Active
CUST000293,Saad,Farooq,Female,1990-03-07,Quetta,West,Retired,Digital Wallet,2023-01-31,Low,Dormant
CUST000294,Hamza,Javed,Male,1977-10-20,Rawalpindi,North,Freelancer,Digital Wallet,2025-01-09,Lower-Middle,Active
CUST000295,Ahmed,Iqbal,Male,1974-07-24,Sukkur,South,Salaried,Digital Wallet,2025-08-03,Middle,Active
CUST000296,Hamza,Malik,Male,1987-08-24,Dera Ismail Khan,West,Self-Employed,Savings Account,2025-03-06,Lower-Middle,Active
CUST000297,Noor,Qureshi,Male,1978-02-26,Dera Ismail Khan,West,Salaried,Digital Wallet,2022-11-06,Lower-Middle,Dormant
CUST000298,Noor,Iqbal,Female,1974-07-18,Karachi,South,Business Owner,Savings Account,2025-03-08,Middle,Active
CUST000299,Sara,Malik,Male,1974-02-21,Karachi,South,Salaried,Premium Account,2023-02-28,Low,Active
CUST000300,Ahmed,Raza,Male,1992-07-07,Sialkot,Central,Business Owner,Savings Account,2025-04-01,High,Active
CUST000301,Saad,Aslam,Female,1982-05-09,Hyderabad,South,Salaried,Current Account,2025-09-19,High,Dormant
CUST000302,Maham,Raza,Female,1979-03-04,Islamabad,North,Business Owner,Current Account,2024-09-10,High,Active
CUST000303,Danish,Ahmed,Female,1969-06-03,Gujranwala,Central,Student,Current Account,2025-07-31,Low,Dormant
CUST000304,Hamza,Shah,Male,1967-03-23,Faisalabad,Central,Salaried,Savings Account,2022-07-14,Low,Active
CUST000305,Usman,Malik,Female,1993-01-13,Karachi,South,Retired,Savings Account,2024-06-15,Low,Active
CUST000306,Sana,Malik,Male,2004-01-15,Faisalabad,Central,Salaried,Savings Account,2022-03-13,Upper-Middle,Active
CUST000307,Fatima,Sheikh,Female,1978-05-03,Gujranwala,Central,Salaried,Digital Wallet,2024-06-11,Upper-Middle,Dormant
CUST000308,Omar,Hussain,Female,1999-09-05,Sialkot,Central,Business Owner,Digital Wallet,2023-04-12,Low,Active
CUST000309,Omar,Iqbal,Female,1989-07-03,Peshawar,North,Self-Employed,Current Account,2025-08-20,Low,Active
CUST000310,Ayesha,Farooq,Male,1977-02-14,Peshawar,North,Freelancer,Digital Wallet,2023-11-09,Lower-Middle,Active
CUST000311,Fatima,Hussain,Female,1988-06-16,Sialkot,Central,Self-Employed,Savings Account,2024-11-09,Lower-Middle,Active
CUST000312,Noor,Malik,Male,1970-07-04,Lahore,Central,Salaried,Savings Account,2023-02-19,Low,Active
CUST000313,Sara,Siddiqui,Male,1978-03-20,Rawalpindi,North,Business Owner,Savings Account,2022-04-13,Low,Active
CUST000314,Ahmed,Mirza,Female,1995-02-03,Faisalabad,Central,Freelancer,Digital Wallet,2024-10-13,Middle,Active
CUST000315,Hassan,Javed,Male,1999-03-23,Lahore,Central,Salaried,Savings Account,2022-10-31,Middle,Active
CUST000316,Zainab,Shah,Male,1974-01-25,Sialkot,Central,Salaried,Digital Wallet,2024-09-16,Lower-Middle,Active
CUST000317,Sana,Javed,Male,2002-03-18,Sialkot,Central,Freelancer,Current Account,2023-09-29,Lower-Middle,Active
CUST000318,Talha,Butt,Male,1989-07-15,Karachi,South,Freelancer,Savings Account,2025-08-23,Middle,Active
CUST000319,Iqra,Shah,Male,1974-10-20,Islamabad,North,Freelancer,Digital Wallet,2023-04-28,Middle,Active
CUST000320,Sara,Malik,Female,1996-11-07,Dera Ismail Khan,West,Salaried,Savings Account,2023-07-03,Lower-Middle,Active
CUST000321,Hamza,Iqbal,Female,2001-09-25,Quetta,West,Student,Digital Wallet,2024-10-10,Low,Active
CUST000322,Ahmed,Raza,Female,1976-05-24,Lahore,Central,Salaried,Savings Account,2024-12-11,Upper-Middle,Active
CUST000323,Maryam,Qureshi,Female,1969-12-19,Lahore,Central,Business Owner,Premium Account,2022-06-22,Low,Active
CUST000324,Danish,Sheikh,Female,1976-12-27,Sialkot,Central,Salaried,Current Account,2024-10-11,Upper-Middle,Active
CUST000325,Ayesha,Ahmed,Male,1996-05-09,Sukkur,South,Self-Employed,Digital Wallet,2023-11-04,Middle,Active
CUST000326,Hassan,Javed,Male,1967-01-24,Lahore,Central,Freelancer,Digital Wallet,2025-09-15,Middle,Active
CUST000327,Maryam,Khan,Female,1976-06-01,Sukkur,South,Salaried,Savings Account,2024-05-13,Lower-Middle,Active
CUST000328,Omar,Butt,Female,1978-06-21,Sialkot,Central,Salaried,Digital Wallet,2024-11-25,Middle,Active
CUST000329,Zainab,Khan,Female,1965-09-08,Lahore,Central,Business Owner,Savings Account,2023-04-16,Middle,Active
CUST000330,Usman,Aslam,Female,1989-02-26,Islamabad,North,Student,Savings Account,2023-01-24,Low,Active
CUST000331,Omar,Raza,Female,1998-07-16,Hyderabad,South,Self-Employed,Savings Account,2024-12-10,Upper-Middle,Active
CUST000332,Maryam,Ahmed,Male,1971-04-06,Islamabad,North,Student,Savings Account,2022-01-21,Middle,Active
CUST000333,Iqra,Shah,Male,2001-06-09,Karachi,South,Retired,Savings Account,2024-03-05,Upper-Middle,Active
CUST000334,Bilal,Qureshi,Male,2004-01-24,Hyderabad,South,Student,Digital Wallet,2025-08-18,Lower-Middle,Active
CUST000335,Noor,Mirza,Female,2000-07-22,Abbottabad,North,Self-Employed,Savings Account,2025-09-18,Lower-Middle,Closed
CUST000336,Bilal,Ahmed,Male,1994-01-10,Faisalabad,Central,Business Owner,Savings Account,2024-09-07,Lower-Middle,Active
CUST000337,Maryam,Raza,Male,1983-11-08,Peshawar,North,Salaried,Savings Account,2023-11-12,Lower-Middle,Active
CUST000338,Ayesha,Ahmed,Male,1973-09-01,Karachi,South,Salaried,Savings Account,2025-01-17,Upper-Middle,Active
CUST000339,Maryam,Shah,Male,2002-12-04,Rawalpindi,North,Salaried,Current Account,2022-01-21,Lower-Middle,Active
CUST000340,Bilal,Raza,Male,1986-08-01,Gwadar,West,Self-Employed,Current Account,2024-12-21,Lower-Middle,Active
CUST000341,Ahmed,Qureshi,Female,1983-12-09,Islamabad,North,Salaried,Current Account,2022-09-18,Middle,Dormant
CUST000342,Noor,Ahmed,Female,1981-03-06,Gwadar,West,Salaried,Savings Account,2024-10-04,High,Active
CUST000343,Ali,Siddiqui,Male,1973-01-01,Sukkur,South,Self-Employed,Premium Account,2023-04-22,Lower-Middle,Active
CUST000344,Hira,Mirza,Male,1980-11-22,Faisalabad,Central,Freelancer,Savings Account,2024-10-25,High,Dormant
CUST000345,Ahmed,Farooq,Male,1997-08-24,Karachi,South,Salaried,Digital Wallet,2024-04-05,High,Dormant
CUST000346,Maham,Butt,Male,1987-09-25,Karachi,South,Freelancer,Current Account,2025-06-26,Lower-Middle,Active
CUST000347,Hassan,Butt,Female,1981-04-23,Quetta,West,Salaried,Premium Account,2024-12-13,Middle,Active
CUST000348,Usman,Siddiqui,Female,1969-05-04,Peshawar,North,Self-Employed,Digital Wallet,2025-06-05,Middle,Closed
CUST000349,Talha,Farooq,Male,1982-09-05,Lahore,Central,Freelancer,Premium Account,2022-07-27,Lower-Middle,Active
CUST000350,Danish,Khan,Female,1973-05-23,Abbottabad,North,Salaried,Savings Account,2023-06-04,High,Dormant
CUST000351,Ayesha,Malik,Female,1981-01-01,Faisalabad,Central,Business Owner,Current Account,2023-08-22,Middle,Active
CUST000352,Saad,Shah,Male,1971-04-21,Rawalpindi,North,Student,Savings Account,2022-02-12,Middle,Dormant
CUST000353,Sara,Malik,Female,2003-05-04,Gujranwala,Central,Business Owner,Savings Account,2022-02-01,Middle,Active
CUST000354,Omar,Butt,Male,1972-10-02,Gujranwala,Central,Salaried,Premium Account,2022-02-22,Lower-Middle,Active
CUST000355,Usman,Khan,Male,1970-05-22,Lahore,Central,Business Owner,Current Account,2024-11-16,Middle,Active
CUST000356,Hamza,Ahmed,Male,1991-06-20,Faisalabad,Central,Salaried,Savings Account,2023-09-04,Upper-Middle,Active
CUST000357,Zainab,Javed,Male,1979-08-03,Sukkur,South,Self-Employed,Digital Wallet,2024-10-26,Upper-Middle,Dormant
CUST000358,Talha,Malik,Male,2005-02-02,Karachi,South,Salaried,Current Account,2025-02-17,Middle,Active
CUST000359,Sara,Raza,Male,1981-07-24,Sialkot,Central,Student,Digital Wallet,2022-02-19,Middle,Active
CUST000360,Zainab,Khan,Male,1991-03-08,Gujranwala,Central,Freelancer,Current Account,2025-03-06,Middle,Active
CUST000361,Noor,Mirza,Female,1999-11-27,Quetta,West,Salaried,Digital Wallet,2022-11-05,Lower-Middle,Dormant
CUST000362,Ahmed,Hussain,Male,2005-04-15,Rawalpindi,North,Business Owner,Premium Account,2023-07-08,Lower-Middle,Active
CUST000363,Zainab,Javed,Male,1998-04-27,Islamabad,North,Freelancer,Digital Wallet,2025-08-11,Middle,Active
CUST000364,Usman,Sheikh,Female,1988-05-25,Abbottabad,North,Self-Employed,Savings Account,2023-02-17,High,Dormant
CUST000365,Ayesha,Iqbal,Female,1998-05-17,Sialkot,Central,Freelancer,Premium Account,2025-07-10,Middle,Active
CUST000366,Fatima,Khan,Female,1976-08-03,Faisalabad,Central,Salaried,Current Account,2023-11-25,Low,Active
CUST000367,Maryam,Shah,Male,2000-09-25,Karachi,South,Salaried,Digital Wallet,2022-01-19,Low,Dormant
CUST000368,Usman,Sheikh,Female,2000-12-10,Hyderabad,South,Salaried,Current Account,2025-02-13,Low,Active
CUST000369,Talha,Khan,Male,1980-11-07,Sialkot,Central,Freelancer,Premium Account,2022-03-02,Upper-Middle,Active
CUST000370,Zainab,Hussain,Female,1967-04-16,Hyderabad,South,Business Owner,Premium Account,2024-05-21,Low,Dormant
CUST000371,Saad,Siddiqui,Male,1993-08-10,Sukkur,South,Salaried,Savings Account,2023-09-20,Middle,Active
CUST000372,Saad,Malik,Female,1969-04-20,Rawalpindi,North,Self-Employed,Savings Account,2022-07-11,Middle,Active
CUST000373,Hassan,Hussain,Male,1965-10-08,Lahore,Central,Salaried,Current Account,2023-12-06,Upper-Middle,Active
CUST000374,Saad,Shah,Female,2003-01-25,Islamabad,North,Freelancer,Current Account,2023-05-11,Lower-Middle,Active
CUST000375,Hassan,Siddiqui,Female,1988-12-03,Rawalpindi,North,Self-Employed,Current Account,2022-05-15,Lower-Middle,Active
CUST000376,Noor,Farooq,Male,1991-05-13,Islamabad,North,Salaried,Current Account,2024-01-31,Low,Active
CUST000377,Noor,Iqbal,Male,2001-09-26,Quetta,West,Salaried,Savings Account,2022-03-02,Low,Active
CUST000378,Hira,Aslam,Male,2003-09-23,Lahore,Central,Business Owner,Premium Account,2024-01-07,Low,Active
CUST000379,Talha,Hussain,Male,2004-05-23,Gujranwala,Central,Salaried,Savings Account,2022-11-06,Middle,Dormant
CUST000380,Hassan,Qureshi,Male,1970-12-17,Karachi,South,Retired,Digital Wallet,2025-02-11,Low,Active
CUST000381,Iqra,Siddiqui,Male,1978-04-16,Gujranwala,Central,Freelancer,Digital Wallet,2025-07-24,Middle,Dormant
CUST000382,Omar,Malik,Male,1996-09-06,Gwadar,West,Self-Employed,Premium Account,2025-06-30,Upper-Middle,Active
CUST000383,Noor,Aslam,Male,1966-12-09,Karachi,South,Student,Digital Wallet,2025-07-07,Middle,Active
CUST000384,Iqra,Shah,Male,1974-02-16,Lahore,Central,Salaried,Current Account,2022-05-18,High,Active
CUST000385,Hassan,Raza,Male,1986-12-09,Sialkot,Central,Salaried,Digital Wallet,2023-11-29,Middle,Dormant
CUST000386,Sana,Aslam,Male,1979-11-09,Quetta,West,Salaried,Digital Wallet,2022-11-04,Middle,Active
CUST000387,Talha,Shah,Male,1972-05-19,Sukkur,South,Business Owner,Current Account,2022-05-13,Low,Active
CUST000388,Noor,Javed,Male,2001-11-19,Gwadar,West,Salaried,Digital Wallet,2023-06-21,Middle,Active
CUST000389,Hassan,Iqbal,Female,1983-01-14,Rawalpindi,North,Student,Current Account,2023-08-11,Upper-Middle,Active
CUST000390,Sana,Iqbal,Female,1981-03-08,Karachi,South,Student,Current Account,2023-02-10,Lower-Middle,Active
CUST000391,Bilal,Hussain,Female,1991-10-05,Gujranwala,Central,Retired,Current Account,2022-06-06,Middle,Active
CUST000392,Ahmed,Khan,Male,1992-12-08,Islamabad,North,Student,Savings Account,2023-07-13,Middle,Active
CUST000393,Zainab,Mirza,Male,1985-02-09,Sialkot,Central,Business Owner,Current Account,2022-08-01,High,Dormant
CUST000394,Hassan,Malik,Male,2001-09-26,Karachi,South,Self-Employed,Digital Wallet,2022-02-25,Low,Active
CUST000395,Maham,Aslam,Male,1977-02-09,Peshawar,North,Retired,Savings Account,2023-09-10,Lower-Middle,Active
CUST000396,Ali,Javed,Female,2000-10-25,Gujranwala,Central,Salaried,Savings Account,2022-04-01,Middle,Active
CUST000397,Maryam,Siddiqui,Female,2000-11-15,Hyderabad,South,Salaried,Current Account,2025-08-15,Middle,Dormant
CUST000398,Hassan,Siddiqui,Female,1965-06-13,Peshawar,North,Business Owner,Digital Wallet,2025-02-21,Lower-Middle,Active
CUST000399,Sara,Khan,Female,1995-02-08,Sialkot,Central,Retired,Premium Account,2025-06-21,Lower-Middle,Active
CUST000400,Sana,Iqbal,Male,1971-03-21,Faisalabad,Central,Salaried,Digital Wallet,2022-05-21,Lower-Middle,Active
CUST000401,Ahmed,Javed,Male,1984-07-23,Peshawar,North,Retired,Digital Wallet,2023-09-29,Lower-Middle,Closed
CUST000402,Ali,Qureshi,Male,2002-10-27,Dera Ismail Khan,West,Self-Employed,Digital Wallet,2025-02-02,Low,Active
CUST000403,Iqra,Malik,Female,1973-07-23,Karachi,South,Business Owner,Savings Account,2024-02-27,Upper-Middle,Active
CUST000404,Fatima,Mirza,Female,1988-06-03,Abbottabad,North,Student,Savings Account,2023-02-24,Middle,Active
CUST000405,Hira,Raza,Male,1996-08-24,Gwadar,West,Business Owner,Savings Account,2025-02-12,Upper-Middle,Active
CUST000406,Hamza,Siddiqui,Female,1984-12-17,Hyderabad,South,Freelancer,Savings Account,2023-02-28,Lower-Middle,Closed
CUST000407,Fatima,Siddiqui,Female,1968-10-14,Rawalpindi,North,Salaried,Digital Wallet,2025-08-26,High,Active
CUST000408,Sana,Shah,Female,1967-02-07,Sukkur,South,Student,Savings Account,2022-05-18,Upper-Middle,Dormant
CUST000409,Sana,Khan,Male,1986-03-14,Rawalpindi,North,Business Owner,Digital Wallet,2024-08-24,High,Active
CUST000410,Sana,Farooq,Female,1966-05-22,Gwadar,West,Student,Savings Account,2022-01-19,Upper-Middle,Active
CUST000411,Bilal,Mirza,Female,1965-04-16,Karachi,South,Freelancer,Digital Wallet,2025-06-05,Middle,Active
